"Order No","Region","Zone","Order Date","Week"
"182936690","Raipur","East","17-06-2020","Week 2"
"182936690","Raipur","East","17-06-2020","Week 2"
"182804445","WB UPC North","West","17-06-2020","Week 2"
"182758974","Raipur","East","17-06-2020","Week 2"
"182758974","Raipur","East","17-06-2020","Week 2"
"182940766","Raipur","East","17-06-2020","Week 2"
"182940766","Raipur","East","17-06-2020","Week 2"
"183120708","Kolkata","East","17-06-2020","Week 2"
"183120708","Kolkata","East","17-06-2020","Week 2"
"183120708","Kolkata","East","17-06-2020","Week 2"
"182891619","Guwahati","East","17-06-2020","Week 2"
"182872015","Kolkata","East","17-06-2020","Week 2"
"182942512","Guwahati","East","17-06-2020","Week 2"
"183084353","Guwahati","East","17-06-2020","Week 2"
"183084353","Guwahati","East","17-06-2020","Week 2"
"183084353","Guwahati","East","17-06-2020","Week 2"
"182767189","Raipur","East","17-06-2020","Week 2"
"183050596","Raipur","East","17-06-2020","Week 2"
"182901491","Guwahati","East","17-06-2020","Week 2"
"182738648","Guwahati","East","17-06-2020","Week 2"
"182738648","Guwahati","East","17-06-2020","Week 2"
"183060976","Raipur","East","17-06-2020","Week 2"
"182784816","Cuttack","East","17-06-2020","Week 2"
"182735935","WB UPC South","West","17-06-2020","Week 2"
"182735935","WB UPC South","West","17-06-2020","Week 2"
"182768206","Cuttack","East","17-06-2020","Week 2"
"182759349","Cuttack","East","17-06-2020","Week 2"
"182759349","Cuttack","East","17-06-2020","Week 2"
"183240504","Kolkata","East","17-06-2020","Week 2"
"183121277","WB UPC South","West","17-06-2020","Week 2"
"182846913","Cuttack","East","17-06-2020","Week 2"
"182775324","Raipur","East","17-06-2020","Week 2"
"182775662","WB UPC South","West","17-06-2020","Week 2"
"182989374","Raipur","East","17-06-2020","Week 2"
"182808810","Cuttack","East","17-06-2020","Week 2"
"183133831","Kolkata","East","17-06-2020","Week 2"
"183133831","Kolkata","East","17-06-2020","Week 2"
"182937639","Kolkata","East","17-06-2020","Week 2"
"182937639","Kolkata","East","17-06-2020","Week 2"
"183080874","Raipur","East","17-06-2020","Week 2"
"182781313","Kolkata","East","17-06-2020","Week 2"
"182781313","Kolkata","East","17-06-2020","Week 2"
"182905820","Cuttack","East","17-06-2020","Week 2"
"182763907","Raipur","East","17-06-2020","Week 2"
"182858457","Raipur","East","17-06-2020","Week 2"
"182785660","Cuttack","East","17-06-2020","Week 2"
"183074941","Raipur","East","17-06-2020","Week 2"
"182740877","WB UPC South","West","17-06-2020","Week 2"
"182740877","WB UPC South","West","17-06-2020","Week 2"
"182936499","Raipur","East","17-06-2020","Week 2"
"182936499","Raipur","East","17-06-2020","Week 2"
"182936499","Raipur","East","17-06-2020","Week 2"
"182936499","Raipur","East","17-06-2020","Week 2"
"182763516","Cuttack","East","17-06-2020","Week 2"
"182771471","Cuttack","East","17-06-2020","Week 2"
"183083791","WB UPC South","West","17-06-2020","Week 2"
"183083791","WB UPC South","West","17-06-2020","Week 2"
"182846648","Cuttack","East","17-06-2020","Week 2"
"183018805","Raipur","East","17-06-2020","Week 2"
"182811973","WB UPC South","West","17-06-2020","Week 2"
"183003366","Raipur","East","17-06-2020","Week 2"
"183003366","Raipur","East","17-06-2020","Week 2"
"183003366","Raipur","East","17-06-2020","Week 2"
"182803722","Cuttack","East","17-06-2020","Week 2"
"182935313","Raipur","East","17-06-2020","Week 2"
"182935313","Raipur","East","17-06-2020","Week 2"
"182935313","Raipur","East","17-06-2020","Week 2"
"182935313","Raipur","East","17-06-2020","Week 2"
"182864899","Cuttack","East","17-06-2020","Week 2"
"182905280","Guwahati","East","17-06-2020","Week 2"
"182751826","Cuttack","East","17-06-2020","Week 2"
"182751826","Cuttack","East","17-06-2020","Week 2"
"182751826","Cuttack","East","17-06-2020","Week 2"
"182751826","Cuttack","East","17-06-2020","Week 2"
"182751826","Cuttack","East","17-06-2020","Week 2"
"183084017","Raipur","East","17-06-2020","Week 2"
"182772153","WB UPC South","West","17-06-2020","Week 2"
"183049120","Cuttack","East","17-06-2020","Week 2"
"183049120","Cuttack","East","17-06-2020","Week 2"
"182819027","Kolkata","East","17-06-2020","Week 2"
"182819027","Kolkata","East","17-06-2020","Week 2"
"182781736","Cuttack","East","17-06-2020","Week 2"
"182781736","Cuttack","East","17-06-2020","Week 2"
"182781736","Cuttack","East","17-06-2020","Week 2"
"182781736","Cuttack","East","17-06-2020","Week 2"
"182849507","Guwahati","East","17-06-2020","Week 2"
"182849507","Guwahati","East","17-06-2020","Week 2"
"182849507","Guwahati","East","17-06-2020","Week 2"
"183083779","Raipur","East","17-06-2020","Week 2"
"183114144","WB UPC South","West","17-06-2020","Week 2"
"182907379","WB UPC North","West","17-06-2020","Week 2"
"182741861","WB UPC South","West","17-06-2020","Week 2"
"182790808","WB UPC South","West","17-06-2020","Week 2"
"182790808","WB UPC South","West","17-06-2020","Week 2"
"182744906","Kolkata","East","17-06-2020","Week 2"
"182752946","Cuttack","East","17-06-2020","Week 2"
"182762693","Raipur","East","17-06-2020","Week 2"
"182777025","Raipur","East","17-06-2020","Week 2"
"182777025","Raipur","East","17-06-2020","Week 2"
"182815748","Raipur","East","17-06-2020","Week 2"
"182815748","Raipur","East","17-06-2020","Week 2"
"182877230","Raipur","East","17-06-2020","Week 2"
"182877230","Raipur","East","17-06-2020","Week 2"
"183049173","Cuttack","East","17-06-2020","Week 2"
"183049173","Cuttack","East","17-06-2020","Week 2"
"182753751","WB UPC South","West","17-06-2020","Week 2"
"183059896","Raipur","East","17-06-2020","Week 2"
"182758564","WB UPC South","West","17-06-2020","Week 2"
"182984773","Raipur","East","17-06-2020","Week 2"
"182984773","Raipur","East","17-06-2020","Week 2"
"182984773","Raipur","East","17-06-2020","Week 2"
"182984773","Raipur","East","17-06-2020","Week 2"
"182984773","Raipur","East","17-06-2020","Week 2"
"182984773","Raipur","East","17-06-2020","Week 2"
"182786368","WB UPC South","West","17-06-2020","Week 2"
"182786368","WB UPC South","West","17-06-2020","Week 2"
"183045970","Cuttack","East","17-06-2020","Week 2"
"183045970","Cuttack","East","17-06-2020","Week 2"
"183045970","Cuttack","East","17-06-2020","Week 2"
"182967259","WB UPC South","West","17-06-2020","Week 2"
"182967259","WB UPC South","West","17-06-2020","Week 2"
"182754160","WB UPC South","West","17-06-2020","Week 2"
"182927125","Cuttack","East","17-06-2020","Week 2"
"182992459","Raipur","East","17-06-2020","Week 2"
"183053828","Raipur","East","17-06-2020","Week 2"
"182830315","Raipur","East","17-06-2020","Week 2"
"182891591","WB UPC South","West","17-06-2020","Week 2"
"182891591","WB UPC South","West","17-06-2020","Week 2"
"182891591","WB UPC South","West","17-06-2020","Week 2"
"182905994","Raipur","East","17-06-2020","Week 2"
"182769496","Kolkata","East","17-06-2020","Week 2"
"182772560","WB UPC South","West","17-06-2020","Week 2"
"182861967","Cuttack","East","17-06-2020","Week 2"
"182861967","Cuttack","East","17-06-2020","Week 2"
"182861967","Cuttack","East","17-06-2020","Week 2"
"182744171","Raipur","East","17-06-2020","Week 2"
"183054375","Raipur","East","17-06-2020","Week 2"
"182793491","Cuttack","East","17-06-2020","Week 2"
"183115974","WB UPC South","West","17-06-2020","Week 2"
"183115974","WB UPC South","West","17-06-2020","Week 2"
"182923327","Kolkata","East","17-06-2020","Week 2"
"183050025","WB UPC South","West","17-06-2020","Week 2"
"182760484","Raipur","East","17-06-2020","Week 2"
"182757261","Kolkata","East","17-06-2020","Week 2"
"182757261","Kolkata","East","17-06-2020","Week 2"
"182944836","Raipur","East","17-06-2020","Week 2"
"182944836","Raipur","East","17-06-2020","Week 2"
"182825233","Cuttack","East","17-06-2020","Week 2"
"182780858","Cuttack","East","17-06-2020","Week 2"
"182747990","Cuttack","East","17-06-2020","Week 2"
"182764691","Cuttack","East","17-06-2020","Week 2"
"182764691","Cuttack","East","17-06-2020","Week 2"
"182938295","Raipur","East","17-06-2020","Week 2"
"183240286","Kolkata","East","17-06-2020","Week 2"
"182776811","Cuttack","East","17-06-2020","Week 2"
"183240343","Kolkata","East","17-06-2020","Week 2"
"182848998","WB UPC South","West","17-06-2020","Week 2"
"183141053","Kolkata","East","17-06-2020","Week 2"
"183141053","Kolkata","East","17-06-2020","Week 2"
"182913752","Raipur","East","17-06-2020","Week 2"
"183080608","Guwahati","East","17-06-2020","Week 2"
"183080608","Guwahati","East","17-06-2020","Week 2"
"182860174","Cuttack","East","17-06-2020","Week 2"
"182862302","Kolkata","East","17-06-2020","Week 2"
"182906313","Guwahati","East","17-06-2020","Week 2"
"182906313","Guwahati","East","17-06-2020","Week 2"
"182906313","Guwahati","East","17-06-2020","Week 2"
"182743478","Cuttack","East","17-06-2020","Week 2"
"182743478","Cuttack","East","17-06-2020","Week 2"
"182754289","Cuttack","East","17-06-2020","Week 2"
"183042528","Cuttack","East","17-06-2020","Week 2"
"183042528","Cuttack","East","17-06-2020","Week 2"
"183029084","Guwahati","East","17-06-2020","Week 2"
"183029084","Guwahati","East","17-06-2020","Week 2"
"182802776","Cuttack","East","17-06-2020","Week 2"
"182802776","Cuttack","East","17-06-2020","Week 2"
"183040698","Cuttack","East","17-06-2020","Week 2"
"182807113","WB UPC North","West","17-06-2020","Week 2"
"183019719","Cuttack","East","17-06-2020","Week 2"
"183019719","Cuttack","East","17-06-2020","Week 2"
"183019719","Cuttack","East","17-06-2020","Week 2"
"183019719","Cuttack","East","17-06-2020","Week 2"
"183019719","Cuttack","East","17-06-2020","Week 2"
"183019719","Cuttack","East","17-06-2020","Week 2"
"182974305","Raipur","East","17-06-2020","Week 2"
"183036189","Raipur","East","17-06-2020","Week 2"
"183036189","Raipur","East","17-06-2020","Week 2"
"183098699","Guwahati","East","17-06-2020","Week 2"
"182752611","Cuttack","East","17-06-2020","Week 2"
"182752611","Cuttack","East","17-06-2020","Week 2"
"182916651","WB UPC South","West","17-06-2020","Week 2"
"182941042","Raipur","East","17-06-2020","Week 2"
"182995467","Cuttack","East","17-06-2020","Week 2"
"182995467","Cuttack","East","17-06-2020","Week 2"
"182854240","Cuttack","East","17-06-2020","Week 2"
"182854240","Cuttack","East","17-06-2020","Week 2"
"182867438","Cuttack","East","17-06-2020","Week 2"
"182761175","Kolkata","East","17-06-2020","Week 2"
"183040181","Cuttack","East","17-06-2020","Week 2"
"183066648","Raipur","East","17-06-2020","Week 2"
"182967694","Raipur","East","17-06-2020","Week 2"
"182897603","Raipur","East","17-06-2020","Week 2"
"182897603","Raipur","East","17-06-2020","Week 2"
"182885993","WB UPC North","West","17-06-2020","Week 2"
"183085511","Guwahati","East","17-06-2020","Week 2"
"183085511","Guwahati","East","17-06-2020","Week 2"
"183085511","Guwahati","East","17-06-2020","Week 2"
"183115747","WB UPC South","West","17-06-2020","Week 2"
"183115747","WB UPC South","West","17-06-2020","Week 2"
"182929629","Raipur","East","17-06-2020","Week 2"
"182897557","Raipur","East","17-06-2020","Week 2"
"182948436","Raipur","East","17-06-2020","Week 2"
"183021813","Cuttack","East","17-06-2020","Week 2"
"183021813","Cuttack","East","17-06-2020","Week 2"
"183021813","Cuttack","East","17-06-2020","Week 2"
"183021813","Cuttack","East","17-06-2020","Week 2"
"183021813","Cuttack","East","17-06-2020","Week 2"
"183021813","Cuttack","East","17-06-2020","Week 2"
"183021813","Cuttack","East","17-06-2020","Week 2"
"182882252","WB UPC North","West","17-06-2020","Week 2"
"183051955","Raipur","East","17-06-2020","Week 2"
"182964869","Raipur","East","17-06-2020","Week 2"
